68,1,Shoulders (Strip Wax),1,,M,Male Regular Strip Wax,1,0,0,12,0,0,10,1,24-06-2020 16:25,24-06-2020 16:25
69,1,Shoulders + Neck (Strip Wax),1,,M,Male Regular Strip Wax,1,0,0,20,0,0,15,1,24-06-2020 16:25,24-06-2020 16:25
70,1,Top 1/4 Arms (Strip Wax),1,,M,Male Regular Strip Wax,1,0,0,16,0,0,20,1,24-06-2020 16:25,24-06-2020 16:25
71,1,Full Back + Chest (Strip Wax),1,,M,Male Regular Strip Wax,1,0,0,55,0,0,55,1,24-06-2020 16:25,24-06-2020 16:25
72,1,Full Arms (Strip Wax),1,,M,Male Regular Strip Wax,1,0,0,25,0,0,25,1,24-06-2020 16:25,24-06-2020 16:25
73,1,Eyebrows Shaping  (Hot Wax),1,,U,Lycon Hot Wax,1,1,0,12,0,0,10,1,24-06-2020 16:25,24-06-2020 16:25
74,1,Upper Lips  (Hot Wax),1,,F,Lycon Hot Wax,1,1,0,8,0,0,5,1,24-06-2020 16:25,24-06-2020 16:25
75,1,Lower Lips  (Hot Wax),1,,F,Lycon Hot Wax,1,1,0,7,0,0,5,1,24-06-2020 16:25,24-06-2020 16:25
76,1,Chin Only  (Hot Wax),1,,F,Lycon Hot Wax,1,1,0,8,0,0,10,1,24-06-2020 16:25,24-06-2020 16:25
77,1,Chin Extended to Neck  (Hot Wax),1,,F,Lycon Hot Wax,1,1,0,12,0,0,10,1,24-06-2020 16:25,24-06-2020 16:25
78,1,Sides  (Hot Wax),1,,F,Lycon Hot Wax,1,1,0,12,0,0,10,1,24-06-2020 16:25,24-06-2020 16:25
79,1,Cheeks  (Hot Wax),1,,U,Lycon Hot Wax,1,1,0,10,0,0,5,1,24-06-2020 16:25,24-06-2020 16:25
80,1,Back of the Neck  (Hot Wax),1,,F,Lycon Hot Wax,1,1,0,12,0,0,10,1,24-06-2020 16:25,24-06-2020 16:25
81,1,Jawline  (Hot Wax),1,,F,Lycon Hot Wax,1,1,0,12,0,0,5,1,24-06-2020 16:25,24-06-2020 16:25
82,1,Nose (Inside Only)  (Hot Wax),1,,U,Lycon Hot Wax,1,1,0,12,0,0,10,1,24-06-2020 16:25,24-06-2020 16:25
83,1,Ear (Out Side Only)  (Hot Wax),1,,U,Lycon Hot Wax,1,1,0,12,0,0,10,1,24-06-2020 16:25,24-06-2020 16:25
84,1,Nose (Top Only)  (Hot Wax),1,,U,Lycon Hot Wax,1,1,0,8,0,0,6,1,24-06-2020 16:25,24-06-2020 16:25
85,1,Forehead  (Hot Wax),1,,U,Lycon Hot Wax,1,1,0,10,0,0,8,1,24-06-2020 16:25,24-06-2020 16:25
86,1,Full Face (Icludes Eyebrows Threading)  (Hot Wax),1,,F,Lycon Hot Wax,1,1,0,32,0,0,25,1,24-06-2020 16:25,24-06-2020 16:25
87,1,Full Face & Neck (Including Eyebrows Threading)  (Hot Wax),1,,F,Lycon Hot Wax,1,1,0,42,0,0,30,1,24-06-2020 16:25,24-06-2020 16:25
88,1,Under Arms  (Hot Wax),1,,F,Lycon Hot Wax,1,1,0,15,0,0,10,1,24-06-2020 16:25,24-06-2020 16:25
89,1,Bikini Line (Thigh Not Included)  (Hot Wax),1,,F,Lycon Hot Wax,1,0,0,12,0,0,10,1,24-06-2020 16:25,24-06-2020 16:25
90,1,Deep Bikini Line  (Hot Wax),1,,F,Lycon Hot Wax,1,0,0,20,0,0,15,1,24-06-2020 16:25,24-06-2020 16:25
91,1,Brazillian  (Hot Wax),1,,F,Lycon Hot Wax,1,0,0,30,0,0,20,1,24-06-2020 16:25,24-06-2020 16:25
92,1,Hollywood  (Hot Wax),1,,F,Lycon Hot Wax,1,0,0,40,0,0,25,1,24-06-2020 16:25,24-06-2020 16:25
93,1,Buttocks  (Hot Wax),1,,F,Lycon Hot Wax,1,0,0,20,0,0,20,1,24-06-2020 16:25,24-06-2020 16:25
94,1,Perianal Only  (Hot Wax),1,,F,Lycon Hot Wax,1,0,0,10,0,0,10,1,24-06-2020 16:25,24-06-2020 16:25
95,1,Mini Manicure (extra £5 for french tips),1,,U,Manicure/Pedicure,1,1,0,10,0,0,20,1,24-06-2020 16:25,24-06-2020 16:25
96,1,Mini Pedicure(extra £5 for french tips),1,,U,Manicure/Pedicure,1,1,0,10,0,0,20,1,24-06-2020 16:25,24-06-2020 16:25
97,1,Spa Manicure(extra £5 for french tips),1,,U,Manicure/Pedicure,1,0,0,20,0,0,35,1,24-06-2020 16:25,24-06-2020 16:25
98,1,Spa Manicure with Mud/Paraffin Mask(extra £5 for french tips),1,,U,Manicure/Pedicure,1,0,0,28,0,0,35,1,24-06-2020 16:25,24-06-2020 16:25
99,1,Spa Pedicure(extra £5 for french tips),1,,U,Manicure/Pedicure,1,0,0,25,0,0,35,1,24-06-2020 16:25,24-06-2020 16:25
100,1,Spa Pedicure with Mud/Paraffin Mask(extra £5 for french tips),1,,U,Manicure/Pedicure,1,0,0,32,0,0,35,1,24-06-2020 16:25,24-06-2020 16:25
101,1,New-Callus Peel Treatment,1,,U,Manicure/Pedicure,1,0,0,25,0,0,25,1,24-06-2020 16:25,24-06-2020 16:25
102,1,Shellac/OPI Polsih (Includes File & Buff)(extra £5 for french tips),1,,F,Shellac/OPI Gel Polish,1,0,0,25,0,0,40,1,24-06-2020 16:25,24-06-2020 16:25
103,1,Shellac/OPI French Polish (Includes Files & Buff)(extra £5 for french tips),1,,F,Shellac/OPI Gel Polish,1,0,0,30,0,0,40,1,24-06-2020 16:25,24-06-2020 16:25
104,1,Shellac/OPI with Spa Pedicure (£5 Extra for French Polish),1,,F,Shellac/OPI Gel Polish,1,0,0,45,0,0,40,1,24-06-2020 16:25,24-06-2020 16:25
105,1,Shellac/OPI with Spa Manicure (£5 Extra for French Polish),1,,F,Shellac/OPI Gel Polish,1,0,0,40,0,0,40,1,24-06-2020 16:25,24-06-2020 16:25
106,1,Shellac/OPI Removal and Re-application (£5 extra for French Polish),1,,F,Shellac/OPI Gel Polish,1,0,0,32,0,0,40,1,24-06-2020 16:25,24-06-2020 16:25
107,1,Shellac/OPI Removal Only,1,,F,Shellac/OPI Gel Polish,1,1,0,10,0,0,20,1,24-06-2020 16:25,24-06-2020 16:25
108,1,Swedish Body Massage,1,,U,Massages,1,0,0,50,0,0,60,1,24-06-2020 16:25,24-06-2020 16:25
